Frequency,Nominal,Min,Max
671616.341570499,6.740838797301063e-8,6.336830088125159e-8,7.198010713330582e-8
687260.295830329,6.554718734222629e-8,6.163732335677084e-8,6.99672422114472e-8
703268.6445959735,6.374530321672723e-8,5.996045141573659e-8,6.802044496459603e-8
719649.8757058439,6.200036942471595e-8,5.83356751171097e-8,6.61367722462469e-8
736412.6747055057,6.031018271611528e-8,5.676109751009509e-8,6.431353505130263e-8
753565.9294528705,5.8672679905086665e-8,5.523492105912003e-8,6.254825829957616e-8
771118.7348306555,5.7085919258732795e-8,5.3755436521003786e-8,6.083864825342969e-8
789080.3975686108,5.554806530894652e-8,5.232101380282933e-8,5.91825660841958e-8
807460.4411780708,5.405737642617433e-8,5.093009442100779e-8,5.757800638977665e-8
826268.6110014459,5.26121946236093e-8,4.958118525554582e-8,5.602307970026256e-8
845514.879379332,5.121093716415968e-8,4.8272853352357515e-8,5.4515998197879327e-8
865209.4509379774,4.98520896255768e-8,4.7003721573636224e-8,5.305506402985761e-8
885362.7679999112,4.853420014557255e-8,4.577246493421456e-8,5.163865971482264e-8
905985.5161206003,4.725587462200263e-8,4.457780749240627e-8,5.026524024088033e-8
927088.6297540724,4.6015772685947073e-8,4.341851968853323e-8,4.8933326531600747e-8
948683.298050509,4.4812604299941724e-8,4.2293416044382495e-8,4.7641500018532045e-8
970780.9707888798,4.3645126861406843e-8,4.120135315313785e-8,4.638839810891604e-8
993393.3644477681,4.2512142713824426e-8,4.0141227902623956e-8,4.517271037746607e-8
1016532.4684176022,4.141249698649595e-8,3.9111975885566734e-8,4.399317534343602e-8
1040210.5513575893,4.034507569859899e-8,3.811256995946821e-8,4.2848577720349253e-8
1064440.1677007207,3.9308804075415766e-8,3.714201892598734e-8,4.173774604693073e-8
