Frequency,Nominal,Min,Max
2553414.114607112,3266.5378220189077,3237.2860750002637,3296.2430043667537
2612890.769868224,3265.3480583381343,3235.9558342490805,3295.1736000422006
2673752.814401218,3264.21143802736,3234.684953520258,3294.152002758477
2736032.51806771,3263.125604474329,3233.470805556913,3293.176089084774
2799762.9023909536,3262.088304080894,3232.310877512857,3292.243828710713
2864977.7580642877,3261.097381888807,3231.2027661318634,3291.353280466305
2931711.6628674115,3260.1507773801045,3230.1441731161012,3290.5025885030414
2999999.999999979,3259.246520446087,3229.13290067754,3289.689978630367
3069878.976842241,3258.3827275190156,3228.1668472662086,3288.9137548019416
3141385.6441526767,3257.5575978607767,3227.244003469292,3288.1722957462102
3214557.9157127966,3256.769410002884,3226.3624480751723,3287.4640517359676
3289434.5884295315,3256.0165183323334,3225.5203442966344,3286.787541491726
3366055.362905866,3255.2973498179617,3224.715936147578,3286.141349213848
3444460.864490623,3254.610400872093,3223.9475449677193,3285.5241217385546
3524692.6648185626,3253.9542343424105,3223.2135660898944,3284.9345658130514
3606793.303852212,3253.327476629127,3222.5124656447033,3284.3714454851793
3690806.312437117,3252.7288149226692,3221.842777497401,3283.833579603115
3776776.2353824736,3252.156994557244,3221.2031003120483,3283.3198394208166
3864748.655079373,3251.6108164757875,3220.592094738104,3282.8291463050255
3954770.215669192,3251.089134801944,3220.0084807147746,3282.3604695397958
4046888.6477749306,3250.5908545148645,3219.4510348885683,3281.912824224638
4141152.793808623,3250.114929222748,3218.9185881396584,3281.4852692625223
4237612.6338682305,3249.660359031186,3218.4100232127917,3281.0769054340935
4336319.312237749,3249.2261885025155,3217.924272448614,3280.6868735545995
4437325.164504588,3248.8115047024967,3217.4603156114304,3280.314352710147
4540683.745308589,3248.4154353307863,3217.017177809541,3279.958558570029
4646449.856737408,3248.037146931778,3216.593927504437,3279.6187417719857
4754679.577383303,3247.675843182527,3216.1896746052607,3279.294186377378
4865430.292076752,3247.330763254582,3215.8035686450667,3278.984208393363
4978760.722312642,3247.0011802466734,3215.4347970355466,3278.6881543592804
5094730.957385193,3246.686399685311,3215.082583396992,3278.4053999945518
5213402.486248085,3246.385758090469,3214.746185960403,3278.135348905515
5334838.230116726,3246.0986216036376,3214.424896038749,3277.8774313487006
5459102.575829906,3245.824384675609,3214.1180365645105,3277.631103048168
5586261.409988557,3245.562468811508,3213.8249606907398,3277.3958440646024
5716382.153889695,3245.3123213706244,3213.5450504529804,3277.1711577139777
5849533.799274088,3245.073414418745,3213.277715489483,3276.956569533662
5985786.94490659,3244.8452436307416,3213.022391817269,3276.7516262939425
6125213.834008537,3244.6273272412805,3212.7785406616767,3276.5558950530217
6267888.392562066,3244.419205041599,3212.5456473371187,3276.3689622536153
6413886.268506642,3244.2204374203725,3212.3232201768815,3276.190432859362
6563284.871848603,3244.0306044467807,3212.1107895098667,3276.0199295293255
6716163.415704963,3243.849304993965,3211.9079066822756,3275.8570918289474
6872602.958303262,3243.6761559011225,3211.7141431223044,3275.701575475862
7032686.445959707,3243.5107911725845,3211.529089446007,3275.5530516190665
